w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate
110010108004000,240317036022004,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317038003032,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240317039011000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240317040002001,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240317040003012,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317040003020,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240317044043000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240317045012004,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317045022000,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317045031002,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317048062001,2,0,2,0,0,0,2,0,0,2,20231016
110010108004000,240317048063004,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240317050001003,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317050001018,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240317050003000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240317050006003,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317051002003,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240317051002025,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240317052002007,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240317052003001,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317054002024,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317054002026,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240317055021028,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317056011007,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240317056023001,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317057012002,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240317057013001,2,0,2,0,0,0,2,0,0,2,20231016
110010108004000,240317057021016,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317057022007,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240317057022008,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317057022009,2,0,0,2,0,0,2,0,0,2,20231016
110010108004000,240317058001024,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317058002001,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240317058002004,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317059011010,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317059012003,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240317059013005,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317059022010,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240317059023013,1,1,0,0,0,0,1,0,0,1,20231016
110010108004000,240317060071007,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317060073012,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317060081009,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240317060081016,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317060083002,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317060091016,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317060101000,2,0,2,0,0,0,2,0,0,2,20231016
110010108004000,240317060122000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240317060131001,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240317060131004,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338001022004,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338001052007,1,1,0,0,0,0,1,0,0,1,20231016
110010108004000,240338002031012,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338002061000,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338002111008,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338002123002,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338002131000,1,1,0,0,0,0,1,0,0,1,20231016
110010108004000,240338002171001,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338004011001,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338004012003,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338004021008,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338004023012,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338004103000,2,0,1,1,0,0,2,0,0,2,20231016
110010108004000,240338004103003,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338004112002,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338005042005,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338005043012,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338005052005,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338005132015,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338005143000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338005161002,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338005172012,1,1,0,0,0,1,0,0,0,1,20231016
110010108004000,240338005181006,2,0,1,1,0,0,2,0,0,2,20231016
110010108004000,240338005191000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338005191007,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338005193000,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338005193001,1,0,0,1,1,0,0,0,0,1,20231016
110010108004000,240338005212008,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338005213010,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338005214016,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338006052000,2,0,2,0,0,0,2,0,0,2,20231016
110010108004000,240338006053000,3,1,0,2,1,0,2,0,0,3,20231016
110010108004000,240338006061001,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338006061006,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338006061013,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338006063002,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338006071000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338006071003,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338006071007,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338006071009,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338006072013,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338006081000,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338006082002,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338006082027,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338006082030,1,1,0,0,0,0,1,0,0,1,20231016
110010108004000,240338006092002,2,0,1,1,0,0,2,0,0,2,20231016
110010108004000,240338007011002,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338007011004,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338007011005,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338007012002,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338007013027,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338007013032,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338007013034,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338007051003,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338007052002,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338007052006,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338007062000,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338007071000,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338007071009,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338007071014,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338007071017,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338008003002,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338010031004,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338010031005,1,1,0,0,0,1,0,0,0,1,20231016
110010108004000,240338010031009,2,1,1,0,0,1,1,0,0,2,20231016
110010108004000,240338010043021,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338011063006,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338012071017,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338012072000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338012081002,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338012091002,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338012091003,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338012092000,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338012092008,1,1,0,0,0,1,0,0,0,1,20231016
110010108004000,240338012102002,1,1,0,0,0,0,1,0,0,1,20231016
110010108004000,240338012111001,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338012122016,1,1,0,0,1,0,0,0,0,1,20231016
110010108004000,240338012142000,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338012142005,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338012151000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338012161003,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338012162000,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338012162006,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338012172004,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338012172009,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338013021016,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338013051007,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338013052009,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338013071008,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338013071016,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338013071019,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338013071023,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338013072003,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338013072017,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338013081006,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338013101002,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338013101005,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338013101007,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338013111000,2,0,1,1,0,0,2,0,0,2,20231016
110010108004000,240338013113010,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338013122016,1,1,0,0,0,0,1,0,0,1,20231016
110010108004000,240338014041036,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338014042000,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338014043001,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338014062005,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338014072001,3,0,1,2,0,0,3,0,0,3,20231016
110010108004000,240338014111000,2,0,1,1,0,0,2,0,0,2,20231016
110010108004000,240338014112000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338017022000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338017022004,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338017042001,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338017043001,2,0,1,1,0,0,2,0,0,2,20231016
110010108004000,240338017073000,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338017092007,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338018072004,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338018073002,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338018073004,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338018082004,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338018093003,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338019011003,1,1,0,0,0,1,0,0,0,1,20231016
110010108004000,240338019012014,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338019051003,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338019052000,2,0,0,2,0,0,2,0,0,2,20231016
110010108004000,240338019052003,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338019052012,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338021031004,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338021031028,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338021032000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338021032015,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338021042000,1,1,0,0,0,0,1,0,0,1,20231016
110010108004000,240338021061000,2,0,1,1,0,0,2,0,0,2,20231016
110010108004000,240338021062002,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338021073002,2,0,1,1,0,0,2,0,0,2,20231016
110010108004000,240338022011003,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338022011014,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338022011020,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338022011032,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338022033008,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338022043012,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338022043013,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338024081002,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338024082000,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338025011006,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338025011014,2,0,1,1,0,0,2,0,0,2,20231016
110010108004000,240338028031004,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338028032018,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338028041004,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338028042005,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338028051003,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338028052003,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338030011001,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338030011005,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338032002003,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338034031000,2,0,1,1,0,0,2,0,0,2,20231016
110010108004000,240338034031003,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338035092010,1,1,0,0,0,0,1,0,0,1,20231016
110010108004000,240338035121010,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338035122005,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338035161002,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338035193000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338035193002,1,1,0,0,0,1,0,0,0,1,20231016
110010108004000,240338035203012,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338035211034,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338035212003,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338035242001,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338036081004,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338036101009,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338036122008,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338036131005,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338041012001,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338041012013,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338047002013,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338049001008,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338049002001,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338058011003,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338059081005,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338060001005,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338061001015,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338064002020,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338064003002,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338065011029,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338066011015,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338066021002,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338066021004,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338066023002,1,1,0,0,1,0,0,0,0,1,20231016
110010108004000,240338067083002,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338067101005,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338067103007,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338067104000,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338068002010,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338069001006,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338069001009,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338069003010,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338071022034,1,1,0,0,0,0,1,0,0,1,20231016
110010108004000,240338074053006,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338074053023,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338074081029,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338074082002,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338074083059,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240338074093002,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240338074102003,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240339800001021,1,1,0,0,0,0,1,0,0,1,20231016
110010108004000,240358103001032,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240358109012027,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240358110002019,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240378751003005,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240378751003023,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240378752022006,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240378754001014,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240378754003009,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240378755011008,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240378755012020,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240378755012031,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240378756023028,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240378760041031,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240378760042007,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240378760043003,1,1,0,0,0,1,0,0,0,1,20231016
110010108004000,240378761012004,1,1,0,0,0,0,1,0,0,1,20231016
110010108004000,240378761013007,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240378762002028,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240419603001014,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240419603003000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240419607002030,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240419609004011,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240430005002012,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240430108033035,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240430108033041,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,240430112031011,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,240430115011059,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,245101307006002,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,245101502001007,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,245101504002014,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,245101901002013,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,245102302001000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,245102501022019,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,245102605011019,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,245102702002001,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,245102704011002,1,1,0,0,0,0,1,0,0,1,20231016
110010108004000,245102706003012,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,245102710013005,1,0,1,0,0,1,0,0,0,1,20231016
110010108004000,245102720063000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,250173223001001,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,250173352004005,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,250173421021005,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,250173501082009,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,250173839021001,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,250214177041008,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,250251601021000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,261251911002006,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,300130009002007,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,301110015011004,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,330150630011012,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,340030612001008,1,1,0,0,0,1,0,0,0,1,20231016
110010108004000,340210030073009,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,340230005041001,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,340230014112017,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,340350509011008,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,370250413072021,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,370710323021010,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,370710335021009,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,370850714022031,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,371010401022003,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,371190056222003,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,371330023001010,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,391034153002000,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,420010314022026,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,420030402002013,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,420034267001000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,420159510001015,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,420171050061004,1,1,0,0,0,0,1,0,0,1,20231016
110010108004000,420293025002023,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,420430205003018,1,1,0,0,0,0,1,0,0,1,20231016
110010108004000,420430216003001,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,420454071012013,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,420710124033001,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,421010039022003,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,421010073004004,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,421010088022003,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,421010135002019,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,421257922002040,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,421330101321010,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,421330205241025,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,421330238103057,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,450130106002005,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,450190031063000,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,450190038002002,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,450190046202002,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,450259505042005,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,450350105071000,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,481130004051001,1,0,1,0,0,1,0,0,0,1,20231016
110010108004000,510030111022000,1,1,0,0,0,0,1,0,0,1,20231016
110010108004000,510131001001017,2,0,2,0,0,0,2,0,0,2,20231016
110010108004000,510131001002003,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131001004000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131001004009,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131001004012,2,0,1,1,0,0,2,0,0,2,20231016
110010108004000,510131002001002,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131002003010,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131002004001,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,510131002004012,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131002005008,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131003001004,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,510131003002000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131003002007,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,510131003002008,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131003005003,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131004002005,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,510131004003010,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131005003012,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131006003000,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131007001000,2,0,2,0,0,0,2,0,0,2,20231016
110010108004000,510131007001001,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,510131007002008,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131007003005,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131007003010,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131007005007,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131009001016,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,510131009001028,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131010003004,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,510131010004000,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,510131010004002,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,510131011001004,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,510131011001005,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,510131011002011,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131011002013,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131011003000,2,0,1,1,0,0,2,0,0,2,20231016
110010108004000,510131011005006,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,510131012001003,1,0,0,1,0,0,1,0,0,1,20231016
110010108004000,510131012003006,1,1,0,0,0,0,1,0,0,1,20231016
110010108004000,510131013001008,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131013001012,2,0,1,1,0,0,2,0,0,2,20231016
110010108004000,510131013004003,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131013004004,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131014011001,1,1,0,0,0,0,1,0,0,1,20231016
110010108004000,510131014011012,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131014021003,1,0,1,0,0,0,1,0,0,1,20231016
110010108004000,510131014021004,3,0,1,2,0,0,3,0,0,3,20231016
110010108004000,510131014022013,2,0,1,1,0,0,2,0,0,2,20231016
